,name,ClipFrac,AverageEpRet,TotalEnvInteracts,LossV,_step,StdVVals,MaxEpRet,_runtime,AverageVVals,MinTrainCleanliness,StdTrainCleanliness,KL,LossPi,MaxVVals,MinVVals,EpLen,StopIter,DeltaLossPi,AverageTrainCleanliness,Time,Epoch,Entropy,MinEpRet,StdEpRet,DeltaLossV,_timestamp,MaxTrainCleanliness,_wandb,MaxQ1Vals,StdTestEpRet,MinCleanliness,StdLogPi,MinQ2Vals,AverageQ1Vals,LossQ,AverageLogPi,MinLogPi,StdQ1Vals,MinTestEpRet,AverageTestEpRet,StdQ2Vals,AverageQ2Vals,MaxQ2Vals,MinQ1Vals,MaxTestEpRet,AverageCleanliness,MaxLogPi,TestEpLen,StdCleanliness,MaxCleanliness,Maxcleanliness,Averagecleanliness,Mincleanliness,Averagetrain_cleanliness,Stdcleanliness,Stdtrain_cleanliness,Mintrain_cleanliness,Maxtrain_cleanliness,alpha,gamma,epochs,polyak,algorithm,batch_size,max_ep_len,learning_rate,updates_after,steps_per_epoch,num_test_episodes,lr,clip_ratio
49,crisp-sweep-277,1.0,418,7200.0,26.963245391845703,7.0,0.0,418,327.0,1.0,0.10450000315904616,0.0,2114.33544921875,0.2788197696208954,1.0,1.0,900,0.0,0.0,0.10450000315904616,323.544899225235,7.0,0.9189385771751404,418,0,0.0,1655793046.0,0.10450000315904616,{'runtime': 325},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8296724955074064,8.0,0.995,ppo,64.0,900.0,0.0012867601053813448,400.0,900.0,3.0,0.0012867601053813448,0.13804398120227718
50,skilled-sweep-276,1.0,204,7200.0,8.7919282913208,7.0,0.0,282,167.0,1.0,0.023000000044703484,0.02068144641816616,9121.4443359375,0.2658887207508087,1.0,1.0,397,0.0,0.0,0.0416666679084301,165.96971583366394,7.0,0.9189385771751404,126,78,0.0,1655792762.0,0.07050000131130219,{'runtime': 167},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6929873954819695,8.0,0.995,ppo,100.0,900.0,0.005241630010290836,400.0,900.0,3.0,0.005241630010290836,0.22817546763396895
51,dauntless-sweep-275,1.0,366,7200.0,5.690281391143799,7.0,0.0,366,157.0,1.0,0.09149999916553496,0.0,11234.14453125,0.3075922131538391,1.0,1.0,900,0.0,0.0,0.09149999916553496,156.1026086807251,7.0,0.9189385771751404,366,0,0.0,1655792585.0,0.09149999916553496,{'runtime': 157},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6626336629957248,8.0,0.995,ppo,100.0,900.0,0.003708553034964128,400.0,900.0,3.0,0.003708553034964128,0.08431688720543168
52,kind-sweep-274,1.0,92,7200.0,99.3417739868164,7.0,0.0,92,347.0,1.0,0.023000000044703484,0.04250000044703483,11075.7578125,0.36332568526268005,1.0,1.0,59,0.0,0.0,0.06549999862909317,343.57634115219116,7.0,0.9189385771751404,92,0,0.0,1655792705.0,0.1080000028014183,{'runtime': 344},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.917737029083128,8.0,0.995,ppo,64.0,900.0,0.009979019220744052,400.0,900.0,3.0,0.009979019220744052,0.06465845040740698
53,dainty-sweep-273,1.0,302,7200.0,22.96251106262207,7.0,0.0,302,156.0,1.0,0.0754999965429306,0.033250004053115845,3024.453857421875,0.29575636982917786,1.0,1.0,347,0.0,0.0,0.10875000059604643,154.36028575897217,7.0,0.9189385771751404,302,0,0.0,1655792413.0,0.1420000046491623,{'runtime': 155},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.711638426732226,8.0,0.995,ppo,100.0,900.0,0.0012501203524372126,400.0,900.0,3.0,0.0012501203524372126,0.2346220451068
54,youthful-sweep-30,,76,7199.0,,7.0,,76,997.0,,0.01899999938905239,0.0,,-0.2279282957315445,,,900,,,0.01899999938905239,989.2430868148804,8.0,,76,0,,1655793210.0,0.01899999938905239,{'runtime': 995},1.0,11.585431098937988,0.0,2.827672004699707,1.0,1.0,7.056222915649414,1.5408614873886108,-9.46029567718506,0.0,0.0,15.333333015441896,0.0,1.0,1.0,1.0,28.0,0.0038333332631736994,13.631566047668455,900.0,0.002896357793360949,0.007000000216066837,,,,,,,,,0.5010649534294329,0.8147534591585655,8.0,0.807936343470177,sac,100.0,900.0,0.015193344629642155,400.0,900.0,3.0,0.015193344629642155,
55,restful-sweep-272,1.0,358,7200.0,11.863635063171388,7.0,0.0,358,170.0,1.0,0.08950000256299973,0.0,13593.7333984375,0.2886755168437958,1.0,1.0,900,0.0,0.0,0.08950000256299973,168.0715718269348,7.0,0.9189385771751404,358,0,0.0,1655792245.0,0.08950000256299973,{'runtime': 168},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7749973942593735,8.0,0.995,ppo,100.0,900.0,0.001689106421366678,400.0,900.0,3.0,0.001689106421366678,0.12010360404992994
56,gallant-sweep-271,1.0,158,7200.0,229.3822784423828,7.0,0.0,158,354.0,1.0,0.039500001817941666,0.012250000610947607,11817.7822265625,0.3096078336238861,1.0,1.0,220,0.0,0.0,0.051750004291534424,350.27816820144653,7.0,0.9189385771751404,158,0,0.0,1655792348.0,0.06400000303983688,{'runtime': 351},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9624931394921356,8.0,0.995,ppo,64.0,900.0,0.0009141830187188044,400.0,900.0,3.0,0.0009141830187188044,0.12272783893080924
57,scarlet-sweep-270,1.0,169.3333282470703,7200.0,40.001197814941406,7.0,0.005645916797220707,268,185.0,-0.10382361710071564,0.0010000000474974513,0.02799414098262787,10622.68359375,0.2470303773880005,-0.06124867871403694,-0.11063075810670853,294.6666564941406,0.0,0.0,0.035624999552965164,183.2531380653381,7.0,0.9189385771751404,4,117.63597869873048,0.0,1655792063.0,0.06700000166893005,{'runtime': 184},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.805980400503519,8.0,0.995,ppo,100.0,900.0,0.001445670683584164,400.0,900.0,3.0,0.001445670683584164,0.3122032321688889
58,dashing-sweep-269,1.0,162,7200.0,3.1145317554473877,7.0,0.0,162,169.0,1.0,0.04050000011920929,0.0,13190.736328125,0.20588938891887665,1.0,1.0,900,0.0,0.0,0.04050000011920929,167.4354591369629,7.0,0.9189385771751404,162,0,0.0,1655791871.0,0.04050000011920929,{'runtime': 168},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6051265220370747,8.0,0.995,ppo,100.0,900.0,0.0026147502032599075,400.0,900.0,3.0,0.0026147502032599075,0.06958617868228568
59,helpful-sweep-268,1.0,488,7200.0,326.00396728515625,7.0,0.0,488,330.0,1.0,0.12200000137090684,0.0,8845.6748046875,0.3544657826423645,1.0,1.0,900,0.0,0.0,0.12200000137090684,326.52252674102783,7.0,0.9189385771751404,488,0,0.0,1655791982.0,0.12200000137090684,{'runtime': 328},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9578076318211172,8.0,0.995,ppo,64.0,900.0,0.001175161919626563,400.0,900.0,3.0,0.001175161919626563,0.17002391715492912
60,gallant-sweep-267,1.0,69,7200.0,15.088730812072754,7.0,0.0,74,168.0,1.0,0.01600000075995922,0.08992619812488556,3963.29736328125,0.30595993995666504,1.0,1.0,61.5,0.0,0.0,0.08083333820104599,165.60727953910828,7.0,0.9189385771751404,64,5,0.0,1655791693.0,0.2080000042915344,{'runtime': 166},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6018518596418521,8.0,0.995,ppo,100.0,900.0,0.0012283904891550643,400.0,900.0,3.0,0.0012283904891550643,0.17684559355356777
61,fresh-sweep-266,1.0,328,7200.0,39.66175842285156,7.0,0.0,328,158.0,1.0,0.0820000022649765,0.017749998718500137,6870.93017578125,0.2506678104400635,1.0,1.0,486,0.0,0.0,0.09974999725818634,156.18059039115906,7.0,0.9189385771751404,328,0,0.0,1655791517.0,0.11749999970197678,{'runtime': 157},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8104061327309409,8.0,0.995,ppo,100.0,900.0,0.004720389333304751,400.0,900.0,3.0,0.004720389333304751,0.3474409692096027
62,visionary-sweep-265,1.0,566,7200.0,10.545019149780272,7.0,0.0,566,343.0,1.0,0.1414999961853027,0.0,8943.5322265625,0.22245092689990997,1.0,1.0,900,0.0,0.0,0.1414999961853027,339.57026505470276,7.0,0.9189385771751404,566,0,0.0,1655791642.0,0.1414999961853027,{'runtime': 340},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6114895376525483,8.0,0.995,ppo,64.0,900.0,0.0063370025128787685,400.0,900.0,3.0,0.0063370025128787685,0.32188268838433237
63,daily-sweep-264,1.0,160,7200.0,24.219480514526367,7.0,0.0,160,166.0,1.0,0.03999999910593033,0.05700000002980232,9036.76953125,0.23440933227539065,1.0,1.0,338,0.0,0.0,0.09700000286102296,164.19324016571045,7.0,0.9189385771751404,160,0,0.0,1655791349.0,0.15399999916553497,{'runtime': 165},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7472421827672407,8.0,0.995,ppo,100.0,900.0,0.0014776906104408997,400.0,900.0,3.0,0.0014776906104408997,0.348045834522483
64,dainty-sweep-29,,4,7199.0,,7.0,,4,1065.0,,0.0010000000474974513,0.0,,1.5391534566879272,,,900,,,0.0010000000474974513,1058.8417727947235,8.0,,4,0,,1655792203.0,0.0010000000474974513,{'runtime': 1065},-1.0,20.28683090209961,0.0010000000474974513,2.9553959369659424,1.0,-1.0,12.212965965270996,0.9966429471969604,-7.251567363739014,0.0,4.0,19.33333396911621,0.0,1.0,1.0,-1.0,48.0,0.004833333659917116,14.743858337402344,900.0,0.005071708001196384,0.012000000104308128,,,,,,,,,0.5409695579435272,0.8913249493707393,8.0,0.937688031496568,sac,100.0,900.0,0.0014889125747963843,400.0,900.0,3.0,0.0014889125747963843,
65,northern-sweep-263,1.0,328,7200.0,9.867060661315918,7.0,0.0,328,169.0,1.0,0.0820000022649765,0.0,11091.376953125,0.2013443261384964,1.0,1.0,900,0.0,0.0,0.0820000022649765,167.1535449028015,7.0,0.9189385771751404,328,0,0.0,1655791175.0,0.0820000022649765,{'runtime': 167},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7207062781696482,8.0,0.995,ppo,100.0,900.0,0.002236704690157356,400.0,900.0,3.0,0.002236704690157356,0.2791608095742508
66,fearless-sweep-262,1.0,59,7200.0,5.550400733947754,7.0,0.0,94,349.0,1.0,0.006000000052154064,0.03503093868494034,10343.0869140625,0.24682337045669556,1.0,1.0,43.5,0.0,0.0,0.039000000804662704,346.00612783432007,7.0,0.9189385771751404,24,35,0.0,1655791284.0,0.08749999850988388,{'runtime': 347},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6105789436930652,8.0,0.995,ppo,64.0,900.0,0.014842172346762916,400.0,900.0,3.0,0.014842172346762916,0.2843412379654888
67,pleasant-sweep-261,1.0,235.3333282470703,7200.0,76.1867904663086,7.0,0.015667278319597244,460,183.0,-0.08189719170331955,0.003000000026077032,0.04026377946138382,6287.7021484375,0.3504180908203125,-0.051551781594753265,-0.10848669707775116,259.3333435058594,0.0,0.0,0.054625000804662704,180.65913128852844,7.0,0.9189385771751404,12,182.89767456054688,-23.936100006103516,1655790996.0,0.11500000208616255,{'runtime': 181},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8482863319267986,8.0,0.995,ppo,100.0,900.0,0.0012620360855283602,400.0,900.0,3.0,0.0012620360855283602,0.1110794627941358
68,fine-sweep-260,1.0,228,7200.0,29.218536376953125,7.0,0.020661482587456703,228,169.0,-0.09021647274494173,0.05700000002980232,0.0162500012665987,9367.673828125,0.237819641828537,-0.05700720101594925,-0.11161763966083528,333,0.0,0.0,0.07325000315904617,166.9190273284912,7.0,0.9189385771751404,228,0,0.0,1655790805.0,0.08950000256299973,{'runtime': 167},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7444191223241502,8.0,0.995,ppo,100.0,900.0,0.0010416868929385742,400.0,900.0,3.0,0.0010416868929385742,0.31647201620477944
69,jolly-sweep-259,1.0,312,7200.0,13.082704544067385,7.0,0.003276967676356435,312,378.0,-0.06423714011907578,0.07800000160932541,0.0,1628.0880126953125,0.27747642993927,-0.05559829622507095,-0.07367715239524841,900,0.0,0.0,0.07800000160932541,374.9277868270874,7.0,0.9189385771751404,312,0,0.0,1655790913.0,0.07800000160932541,{'runtime': 376},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7776697443927458,8.0,0.995,ppo,64.0,900.0,0.005579805480566323,400.0,900.0,3.0,0.005579805480566323,0.16647052291342862
70,revived-sweep-258,1.0,352,7200.0,14.460308074951172,7.0,0.0,352,173.0,1.0,0.08799999952316284,0.0,10672.61328125,0.2222168743610382,1.0,1.0,900,0.0,0.0,0.08799999952316284,171.11219692230225,7.0,0.9189385771751404,352,0,0.0,1655790628.0,0.08799999952316284,{'runtime': 172},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7954662160856949,8.0,0.995,ppo,100.0,900.0,0.004464798003242609,400.0,900.0,3.0,0.004464798003242609,0.28773003866491365
71,rosy-sweep-257,1.0,84,7200.0,8.668741226196289,7.0,0.0,84,174.0,1.0,0.020999999716877937,0.025749998167157173,10952.84765625,0.20983068645000455,1.0,1.0,37,0.0,0.0,0.04674999788403511,171.67323207855225,7.0,0.9189385771751404,84,0,0.0,1655790447.0,0.07249999791383743,{'runtime': 172},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6633563056356419,8.0,0.995,ppo,100.0,900.0,0.012367820918732706,400.0,900.0,3.0,0.012367820918732706,0.27699984102445147
72,super-sweep-256,1.0,278,7200.0,14.497723579406738,7.0,0.0,518,332.0,1.0,0.009499999694526196,0.049117207527160645,2905.941650390625,0.2686474919319153,1.0,1.0,327,0.0,0.0,0.06700000166893005,328.6565320491791,7.0,0.9189385771751404,38,240,0.0,1655790524.0,0.12950000166893005,{'runtime': 330},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6609590714261728,8.0,0.995,ppo,64.0,900.0,0.0014440576506944516,400.0,900.0,3.0,0.0014440576506944516,0.27974544319600825
73,fluent-sweep-28,,60,7199.0,,7.0,,60,1053.0,,0.014999999664723871,0.0,,-0.5487722158432007,,,900,,,0.014999999664723871,1047.8966686725616,8.0,,60,0,,1655791125.0,0.014999999664723871,{'runtime': 1052},1.0,6.798692226409912,0.004999999888241291,1.1562556028366089,1.0,1.0,3.5727853775024414,1.0156126022338867,-10.460955619812012,0.0,20.0,29.33333396911621,0.0,1.0,1.0,1.0,36.0,0.007333333138376474,2.246603012084961,900.0,0.0016996731283143165,0.008999999612569809,,,,,,,,,0.4442912517662642,0.8987804665175246,8.0,0.8788720173055411,sac,100.0,900.0,0.012348595392973234,400.0,900.0,3.0,0.012348595392973234,
74,cerulean-sweep-255,1.0,150,7200.0,14.66013526916504,7.0,0.0,150,179.0,1.0,0.03750000149011612,0.00299999862909317,13522.107421875,0.22614926099777224,1.0,1.0,69,0.0,0.0,0.04050000011920929,177.04131293296814,7.0,0.9189385771751404,150,0,0.0,1655790265.0,0.04349999874830246,{'runtime': 178},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8013581462779613,8.0,0.995,ppo,100.0,900.0,0.0009846906082491486,400.0,900.0,3.0,0.0009846906082491486,0.2846842221485723
75,hopeful-sweep-254,1.0,137,7200.0,109.06647491455078,7.0,0.0,206,172.0,1.0,0.007000000216066837,0.015464152209460735,4615.525390625,0.29975852370262146,1.0,1.0,190.25,0.0,0.0,0.0341000035405159,169.63075995445251,7.0,0.9189385771751404,28,69.144775390625,0.0,1655790078.0,0.051500000059604645,{'runtime': 170},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.917336778985332,8.0,0.995,ppo,100.0,900.0,0.016653194958782064,400.0,900.0,3.0,0.016653194958782064,0.22213524490349124
76,logical-sweep-253,1.0,360,7200.0,34.92344665527344,7.0,0.0023804071824997663,360,332.0,-0.10721620917320251,0.09000000357627869,0.0,11452.099609375,0.3253838121891022,-0.09946002811193466,-0.1105423867702484,900,0.0,0.0,0.09000000357627869,328.1833026409149,7.0,0.9189385771751404,360,0,0.0,1655790178.0,0.09000000357627869,{'runtime': 329},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8579990699912843,8.0,0.995,ppo,64.0,900.0,0.007347626491135118,400.0,900.0,3.0,0.007347626491135118,0.05878281298191264
77,leafy-sweep-252,1.0,132,7200.0,5.040518283843994,7.0,0.0,132,170.0,1.0,0.032999999821186066,0.0,6094.64453125,0.24268664419651031,1.0,1.0,900,0.0,0.0,0.032999999821186066,168.9839267730713,7.0,0.9189385771751404,132,0,0.0,1655789897.0,0.032999999821186066,{'runtime': 170},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8435367430060577,8.0,0.995,ppo,100.0,900.0,0.0024131479579492634,400.0,900.0,3.0,0.0024131479579492634,0.13893532370551223
78,divine-sweep-251,1.0,696,7200.0,19.029727935791016,7.0,0.0,696,176.0,1.0,0.029500000178813934,0.07224999368190765,4854.24560546875,0.35703244805336,1.0,1.0,731,0.0,0.0,0.1017500013113022,174.7251946926117,7.0,0.9189385771751404,696,0,0.0,1655789716.0,0.17399999499320984,{'runtime': 175},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6853363629770806,8.0,0.995,ppo,100.0,900.0,0.007453576112452318,400.0,900.0,3.0,0.007453576112452318,0.05023203378715906
79,jumping-sweep-250,1.0,492,7200.0,18.89425468444824,7.0,0.0,492,327.0,1.0,0.12300000339746477,0.0,9323.64453125,0.2658226490020752,1.0,1.0,900,0.0,0.0,0.12300000339746477,323.87957310676575,7.0,0.9189385771751404,492,0,0.0,1655789836.0,0.12300000339746477,{'runtime': 325},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7975741087626144,8.0,0.995,ppo,64.0,900.0,0.002274518109189662,400.0,900.0,3.0,0.002274518109189662,0.25790284869507724
80,vivid-sweep-249,1.0,756,7200.0,15.592157363891602,7.0,0.0,756,162.0,1.0,0.1889999955892563,0.0,9002.7646484375,0.3104727566242218,1.0,1.0,900,0.0,0.0,0.1889999955892563,159.99687266349792,7.0,0.9189385771751404,756,0,0.0,1655789530.0,0.1889999955892563,{'runtime': 161},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.681559071819239,8.0,0.995,ppo,100.0,900.0,0.007639014398654396,400.0,900.0,3.0,0.007639014398654396,0.15615942269241004
81,different-sweep-248,1.0,494,7200.0,44.84402847290039,7.0,0.0035522240214049816,494,175.0,-0.06773598492145538,0.12349999696016312,0.0,1342.8797607421875,0.26508715748786926,-0.05838586390018463,-0.0778796523809433,900,0.0,0.0,0.12349999696016312,173.3514153957367,7.0,0.9189385771751404,494,0,0.0,1655789356.0,0.12349999696016312,{'runtime': 174},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.836545619030775,8.0,0.995,ppo,100.0,900.0,0.006547127052298308,400.0,900.0,3.0,0.006547127052298308,0.2513600711607972
82,cerulean-sweep-247,1.0,142,7200.0,57.924774169921875,7.0,0.012502570636570454,142,356.0,-0.06934094429016113,0.03550000116229057,0.02850000001490116,2837.366943359375,0.31041425466537476,-0.054211508482694626,-0.0986875742673874,610,0.0,0.0,0.06400000303983688,352.43586325645447,7.0,0.9189385771751404,142,0,0.0,1655789495.0,0.0925000011920929,{'runtime': 353},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8682787148976747,8.0,0.995,ppo,64.0,900.0,0.001114094882370095,400.0,900.0,3.0,0.001114094882370095,0.21736762920979505
83,solar-sweep-27,,312,7199.0,,7.0,,312,981.0,,0.07800000160932541,0.0,,1.9561200141906736,,,900,,,0.07800000160932541,975.2654254436492,8.0,,312,0,,1655790063.0,0.07800000160932541,{'runtime': 980},-0.9999999403953552,25.525588989257812,0.0,3.8328585624694824,1.0,-1.0,15.967480659484863,2.089284658432007,-3.982578754425049,6.232415472595676e-09,0.0,28.66666603088379,0.0,1.0,1.0,-1.0,62.0,0.007166666444391012,21.769123077392575,900.0,0.006381396669894457,0.01549999974668026,,,,,,,,,0.45763044759453,0.8932199232504466,8.0,0.9143735344814812,sac,100.0,900.0,0.005022281653799837,400.0,900.0,3.0,0.005022281653799837,
84,easy-sweep-246,1.0,42,7200.0,11.231868743896484,7.0,0.004620373249053955,42,184.0,-0.1033480018377304,0.010499999858438969,0.038750000298023224,13837.15625,0.24265190958976743,-0.0853436142206192,-0.10857313871383668,8,0.0,0.0,0.04924999922513962,181.31623077392575,7.0,0.9189385771751404,42,0,0.0,1655789172.0,0.08799999952316284,{'runtime': 182},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6152424817004534,8.0,0.995,ppo,100.0,900.0,0.00706030489642384,400.0,900.0,3.0,0.00706030489642384,0.19614627494213063
85,fine-sweep-245,1.0,438,7200.0,111.40483856201172,7.0,0.01231770310550928,438,185.0,-0.07869720458984375,0.08500000089406967,0.01224999874830246,4259.68408203125,0.2955876290798187,-0.0567389577627182,-0.10533342510461809,426,0.0,0.0,0.09724999964237212,182.60415506362915,7.0,0.9189385771751404,438,0,0.0,1655788976.0,0.1094999983906746,{'runtime': 184},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8837645910606708,8.0,0.995,ppo,100.0,900.0,0.0018320211286031944,400.0,900.0,3.0,0.0018320211286031944,0.24166493059211008
86,sleek-sweep-244,1.0,81.19999694824219,7200.0,26.825666427612305,7.0,0.0,124,352.0,1.0,0.00800000037997961,0.010825959034264088,10674.2958984375,0.2684422731399536,1.0,1.0,69.80000305175781,0.0,0.0,0.023416666314005852,347.91060972213745,7.0,0.9189385771751404,32,36.30096435546875,0.0,1655789127.0,0.039000000804662704,{'runtime': 349},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8286949057510041,8.0,0.995,ppo,64.0,900.0,0.0009952175908801532,400.0,900.0,3.0,0.0009952175908801532,0.2844261337039438
87,charmed-sweep-243,1.0,214,7200.0,9.411020278930664,7.0,0.0,214,182.0,1.0,0.05350000038743019,0.0,12242.265625,0.24387677013874057,1.0,1.0,900,0.0,0.0,0.05350000038743019,180.15859484672544,7.0,0.9189385771751404,214,0,0.0,1655788782.0,0.05350000038743019,{'runtime': 181},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.7852366551912663,8.0,0.995,ppo,100.0,900.0,0.006967636359765121,400.0,900.0,3.0,0.006967636359765121,0.06025094435318789
88,playful-sweep-242,1.0,478,7200.0,433.2348327636719,7.0,0.0,478,321.0,1.0,0.11949999630451202,0.0,9305.0810546875,0.2795647978782654,1.0,1.0,900,0.0,0.0,0.11949999630451202,317.6416132450104,7.0,0.9189385771751404,478,0,0.0,1655788763.0,0.11949999630451202,{'runtime': 319},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9630831913073457,8.0,0.995,ppo,64.0,900.0,0.00904749669456138,400.0,900.0,3.0,0.00904749669456138,0.2919459763207516
89,ancient-sweep-241,1.0,316,7200.0,4.896793842315674,7.0,0.0,316,155.0,1.0,0.07900000363588333,0.0,3103.599853515625,0.2329539656639099,1.0,1.0,900,0.0,0.0,0.07900000363588333,153.7040078639984,7.0,0.9189385771751404,316,0,0.0,1655788588.0,0.07900000363588333,{'runtime': 154},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6290009119713631,8.0,0.995,ppo,100.0,900.0,0.0010532105976330964,400.0,900.0,3.0,0.0010532105976330964,0.2140386107117511
90,soft-sweep-240,1.0,258,7200.0,4.942162990570068,7.0,0.0,258,168.0,1.0,0.06449999660253525,0.0,11252.4140625,0.24256190657615664,1.0,1.0,900,0.0,0.0,0.06449999660253525,165.95380330085754,7.0,0.9189385771751404,258,0,0.0,1655788424.0,0.06449999660253525,{'runtime': 167},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6992423195233874,8.0,0.995,ppo,100.0,900.0,0.002070952280120829,400.0,900.0,3.0,0.002070952280120829,0.16993918760939847
91,happy-sweep-239,1.0,302,7200.0,2301.275634765625,7.0,0.0,302,354.0,1.0,0.0754999965429306,0.0,12624.1337890625,0.2899930477142334,1.0,1.0,900,0.0,0.0,0.0754999965429306,350.42406845092773,7.0,0.9189385771751404,302,0,0.0,1655788428.0,0.0754999965429306,{'runtime': 351},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.9929890220834662,8.0,0.995,ppo,64.0,900.0,0.0031658537705651336,400.0,900.0,3.0,0.0031658537705651336,0.2123558541381785
92,sparkling-sweep-238,1.0,590,7200.0,38.446720123291016,7.0,0.0,590,185.0,1.0,0.14749999344348907,0.0,3761.206787109375,0.30059292912483215,1.0,1.0,900,0.0,0.0,0.14749999344348907,183.85576391220093,7.0,0.9189385771751404,590,0,0.0,1655788244.0,0.14749999344348907,{'runtime': 184},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.8441555282283498,8.0,0.995,ppo,100.0,900.0,0.002009749074862253,400.0,900.0,3.0,0.002009749074862253,0.19905431052979633
93,divine-sweep-26,,162,7199.0,,7.0,,162,1037.0,,0.04050000011920929,0.0,,-0.05446905270218849,,,29,,,0.04050000011920929,1031.0221416950226,8.0,,162,0,,1655789072.0,0.04050000011920929,{'runtime': 1036},1.0,12.25651741027832,0.0005000000237487257,2.827672004699707,1.0,1.0,8.726785659790039,1.5408614873886108,-9.46029567718506,0.0,2.0,17.33333396911621,0.0,1.0,1.0,1.0,32.0,0.00433333357796073,13.631566047668455,900.0,0.003064129501581192,0.00800000037997961,,,,,,,,,0.6136378472485379,0.8138772325663035,8.0,0.9463415985470296,sac,100.0,900.0,0.006055748654426069,400.0,900.0,3.0,0.006055748654426069,
